id_publicacion,contenido,n_likes,id_emprendimiento
506,"Luz Verde lleva lámparas solares a las zonas más remotas del Cauca. En Popayán, entregamos luz a hogares sin electricidad, ayudando a niños a estudiar y a familias a sentirse seguras. Nuestros talleres enseñan a usar energía solar. ¡Únete a nuestra próxima entrega en Silvia! #LuzVerde #EnergíaSostenible #Cauca",8,27
507,"En Totoró, Luz Verde donó 50 lámparas solares a familias sin acceso a electricidad. Ahora, los niños pueden leer por las noches y los adultos trabajar. Estas acciones transforman vidas. Mira las historias en Facebook y ven a nuestro taller en Cajibío. #LuzVerde #IluminaVidas #EnergíaLimpia",9,27
508,"La luz es un derecho. En Morales, Luz Verde instala lámparas solares en comunidades rurales, reduciendo la brecha energética. También capacitamos a jóvenes en tecnología solar. Apóyanos en Facebook y únete a nuestra próxima jornada en Patía. #LuzVerde #LuzParaTodos #Sostenibilidad",8,27
509,"En Piendamó, Luz Verde ilumina hogares con energía solar. Nuestras lámparas son fáciles de usar y ecológicas, perfectas para zonas sin electricidad. Cada entrega cambia vidas. Síguenos en Facebook y participa en nuestro próximo taller en Puracé. #LuzVerde #EnergíaSostenible #Comunidad",7,27
510,"El sábado pasado, Luz Verde llevó 60 lámparas solares a Santander de Quilichao. Las familias ahora tienen luz limpia y segura. También realizamos un taller sobre energía renovable. Estas iniciativas promueven un Cauca más sostenible. ¡Apóyanos en Facebook! #LuzVerde #IluminaVidas #EnergíaLimpia",9,27
511,"El pasado fin de semana, Luz Verde transformó la vida de 80 familias en Santander de Quilichao al entregar lámparas solares gratuitas. Niños que antes estudiaban con velas ahora tienen luz limpia para leer. También capacitamos a 20 jóvenes en el uso y mantenimiento de tecnología solar, dándoles herramientas para el futuro. Ver las sonrisas de las familias nos motiva a seguir. En Luz Verde, creemos que la energía solar puede cambiar el Cauca. Gracias a nuestros voluntarios y donantes. Mira las fotos en Facebook y únete a nuestra próxima entrega en Balboa. #LuzVerde #EnergíaSostenible #Cauca #IluminaVidas",10,27
512,"Luz Verde lleva dos años iluminando el Cauca con energía solar. En municipios como Inzá, La Sierra y El Tambo, hemos entregado más de 500 lámparas solares a comunidades sin electricidad. Nuestros talleres gratuitos enseñan a las familias cómo usar y cuidar sus lámparas, mientras promovemos la sostenibilidad. Este trabajo no solo lleva luz, sino que empodera a las comunidades para un futuro más verde. Apóyanos compartiendo nuestro contenido en Facebook. ¡Próxima jornada en Sucre! #LuzVerde #LuzParaTodos #Cauca #EnergíaLimpia",11,27
513,"En Luz Verde, cada lámpara es una chispa de esperanza. En nuestra reciente visita a Patía, entregamos 70 lámparas solares a familias que nunca habían tenido electricidad. Una madre nos contó que ahora sus hijos pueden hacer tareas sin peligro. También realizamos un taller donde los jóvenes aprendieron sobre energía renovable. Estas acciones reducen la desigualdad energética y cuidan el planeta. Mira los testimonios en Facebook y apóyanos compartiendo nuestro trabajo. ¡Nos vemos en El Bordo! #LuzVerde #EnergíaSostenible #Comunidad #Cauca",12,27
514,¡Mermeladas de Popayán! Sabor artesanal. #CocinasDelCampo,2,28
515,Conservas frescas de Silvia. ¡Pruébalas! #SaborRural,3,28
516,Taller de mermeladas en Totoró. #CocinasDelCampo,3,28
517,Sabores de Cajibío en tu mesa. #ConservasArtesanales,2,28
518,¡Oferta! Mermelada de Morales. #CocinasDelCampo,2,28
519,Dulce tradición en Patía. #SaborNatural,3,28
520,Conservas de Piendamó. ¡Deliciosas! #CocinasDelCampo,3,28
521,"En Cocinas del Campo, elaboramos mermeladas y conservas artesanales en Popayán. Usamos frutas frescas y recetas tradicionales. ¡Sabor que une! #CocinasDelCampo #SaborRural #Cauca",4,28
522,"Prueba las conservas de Silvia, hechas con amor por productores locales. En Cocinas del Campo, cada frasco lleva un pedazo de Cauca. ¡Pide el tuyo! #CocinasDelCampo #Conservas",5,28
523,"En Totoró, nuestras mermeladas artesanales son puro sabor natural. Cocinas del Campo apoya a familias campesinas. ¡Compra local! #CocinasDelCampo #SaborArtesanal",4,28
524,"Este fin de semana, taller de conservas en Morales. Aprende con Cocinas del Campo a hacer mermeladas caseras. ¡Inscríbete ya! #CocinasDelCampo #SaboresDelCampo",5,28
525,"Cocinas del Campo trae los sabores del Cauca a tu mesa. En Popayán, elaboramos mermeladas y conservas con frutas frescas y recetas heredadas de generaciones. Cada frasco apoya a productores locales y celebra la tradición. Pide nuestras delicias y descubre el gusto rural. ¡Síguenos en Instagram! #CocinasDelCampo #SaborRural #Cauca",6,28
526,"En Silvia, las familias campesinas cultivan las frutas que usamos en Cocinas del Campo. Nuestras mermeladas de mora y guayaba son 100% naturales, sin químicos. Cada compra ayuda a estas comunidades a prosperar. Mira el proceso en TikTok y pide la tuya. #CocinasDelCampo #ConservasArtesanales",7,28
527,"El sábado pasado, Cocinas del Campo organizó un taller en Totoró donde 25 personas aprendieron a hacer conservas caseras. Usamos frutas locales y compartimos recetas tradicionales. Estas actividades fortalecen la economía rural. Síguenos en Instagram y ven a Cajibío. #CocinasDelCampo #SaborNatural",6,28
528,"En Morales, Cocinas del Campo trabaja con mujeres productoras para crear mermeladas que capturan el sabor del Cau.Schedule de tomate de árbol, cada frasco es un homenaje a la tierra. Al comprar, apoyas su esfuerzo. ¡Pide en TikTok! #CocinasDelCampo #SaboresDelCampo #Comunidad",5,28
529,"Cocinas del Campo transforma frutas frescas de Piendamó en conservas y mermeladas artesanales. Nuestro trabajo no solo preserva sabores, sino que empodera a familias campesinas. Cada frasco cuenta una historia. Descubre nuestras recetas en Instagram y apóyanos en Patía. #CocinasDelCampo #SaborArtesanal",7,28
530,"El pasado fin de semana, Cocinas del Campo reunió a 40 personas en Santander de Quilichao para un taller de mermeladas artesanales. Los participantes aprendieron a transformar frutas frescas en deliciosos frascos de mora y mango, usando recetas tradicionales del Cauca. Cada uno se llevó su propia mermelada y la satisfacción de apoyar a productores locales. En Cocinas del Campo, celebramos la cultura rural y empoderamos a las comunidades. Mira el video del taller en TikTok and pide nuestras conservas. ¡Próxima actividad en Balboa! #CocinasDelCampo #SaborRural #Cauca #ConservasArtesanales",8,28
531,"Cocinas del Campo lleva dos años elaborando conservas y mermeladas con el corazón del Cauca. En municipios como Inzá, La Sierra y El Tambo, trabajamos con más de 50 familias campesinas que cultivan las frutas que usamos. Nuestros productos son 100% naturales, sin conservantes, y cada frasco genera ingresos para estas comunidades. También ofrecemos talleres para enseñar a otros a preservar sabores tradicionales. Apóyanos compartiendo nuestro trabajo en Instagram. ¡Descubre nuestras delicias en Sucre! #CocinasDelCampo #SaborNatural #Cauca #Comunidad",8,28
532,"En Cocinas del Campo, cada frasco cuenta una historia. En nuestra reciente visita a Patía, colaboramos con 30 mujeres productoras que elaboraron mermeladas de guayaba y lulo con frutas de sus huertas. Durante el proceso, compartieron risas y recuerdos de sus abuelas. Estos momentos fortalecen la comunidad y preservan la tradición. Nuestras conservas ya están disponibles, y cada compra apoya a estas mujeres. Mira el detrás de escenas en TikTok y apóyanos compartiendo nuestro trabajo. ¡Nos vemos en El Bordo! #CocinasDelCampo #SaboresDelCampo #SaborArtesanal #Cauca",9,28
533,¡Tejidos de Silvia! Bolsos únicos. #TejidosAndinos,1,29
534,Bufandas artesanales de Popayán. #CulturaViva,2,29
535,Taller de tejido en Totoró. ¡Únete! #TejidosAndinos,2,29
536,Accesorios de Cajibío. ¡Cómpralos! #Artesanía,1,29
537,¡Oferta! Cinturones de Morales. #TejidosAndinos,2,29
538,Tejidos ancestrales en Patía. #MujeresIndígenas,2,29
539,Pulseras de Piendamó. #TejidosAndinos,3,29
540,"En Tejidos Andinos, mujeres indígenas de Popayán crean accesorios con técnicas ancestrales. Cada pieza lleva su historia. ¡Viste con tradición! #TejidosAndinos #Artesanía #Cauca",3,29
541,"Descubre los tejidos de Silvia. En Tejidos Andinos, empoderamos a mujeres artesanas con cada bolso y bufanda. ¡Apoya su arte! #TejidosAndinos #CulturaIndígena",4,29
542,"En Totoró, nuestras tejedoras indígenas crean accesorios únicos. Tejidos Andinos lleva su talento al mundo. ¡Compra local! #TejidosAndinos #MujeresArtesanas",3,29
543,"Este fin de semana, taller de tejido en Morales. Aprende con Tejidos Andinos y crea tu propio accesorio. ¡Inscríbete! #TejidosAndinos #ArtesaníaLocal",4,29
544,"Tejidos Andinos celebra la herencia cultural del Cauca. En Popayán, mujeres indígenas tejen bolsos, bufandas y pulseras con diseños que cuentan historias ancestrales. Cada pieza es un trabajo de amor que empodera a las artesanas. Compra nuestros accesorios y apoya su legado. ¡Síguenos en Instagram! #TejidosAndinos #Artesanía #Cauca",4,29
545,"En Silvia, las mujeres de Tejidos Andinos usan técnicas tradicionales para crear accesorios llenos de significado. Cada hilo refleja su conexión con la tierra. Al comprar nuestras piezas, apoyas su sustento y la preservación cultural. Mira nuestra colección en Instagram. #TejidosAndinos #CulturaViva",5,29
546,"El sábado pasado, Tejidos Andinos organizó un taller en Totoró donde 20 mujeres indígenas compartieron sus técnicas de tejido. Estas sesiones no solo preservan la tradición, sino que generan ingresos para las artesanas. Síguenos en Instagram y ven a Cajibío. #TejidosAndinos #MujeresArtesanas",4,29
547,"En Morales, Tejidos Andinos colabora con tejedoras indígenas para crear accesorios que combinan arte y cultura. Desde cinturones hasta bolsos, cada pieza lleva horas de trabajo manual. Al comprar, apoyas a estas mujeres. ¡Descubre más en Instagram! #TejidosAndinos #ArtesaníaIndígena #Cauca",5,29
548,Tejidos Andinos lleva la magia de Patía a tus manos. Nuestras artesanas tejen accesorios con patrones inspirados en la naturaleza y la historia indígena. Cada compra fortalece a las comunidades. Explora nuestra tienda en Instagram y apóyanos en Puracé. #TejidosAndinos #CulturaIndígena #Artesanía,5,29
549,"El pasado fin de semana, Tejidos Andinos reunió a 25 mujeres indígenas en Santander de Quilichao para un taller de tejido tradicional. Durante dos días, compartieron técnicas ancestrales y crearon bolsos y pulseras con diseños inspirados en los paisajes del Cauca. Cada pieza refleja su orgullo cultural y su talento. Este proyecto empodera a las artesanas al darles una fuente de ingresos estable. Ver sus creaciones terminadas fue emocionante. Mira el proceso en Instagram y apoya comprando nuestros accesorios. ¡Próximo taller en Guapi! #TejidosAndinos #ArtesaníaIndígena #Cauca #MujeresArtesanas",6,29
550,"Tejidos Andinos lleva dos años trabajando con mujeres indígenas en municipios como Inzá, Balboa y El Tambo. Hemos capacitado a más de 80 artesanas, ayudándolas a preservar sus técnicas de tejido y a comercializar sus accesorios. Cada bolso, bufanda o cinturón lleva diseños que cuentan historias del Cauca. Al comprar en Tejidos Andinos, apoyas su independencia económica y la continuidad de su cultura. Síguenos en Instagram y descubre nuestra nueva colección en La Sierra. #TejidosAndinos #CulturaViva #Cauca #EmpoderamientoFemenino",6,29
551,"En Tejidos Andinos, cada accesorio es un pedazo de historia. En nuestra reciente visita a Patía, trabajamos con 20 tejedoras indígenas que crearon una colección de bufandas inspirada en los mitos de su comunidad. Cada diseño tomó días de trabajo, usando hilos de colores que evocan la naturaleza. Este proyecto les da visibilidad y fortalece su rol en la comunidad. Nuestros accesorios ya están disponibles in Instagram. Mira el detrás de escenas y apóyanos compartiendo nuestro trabajo. ¡Nos vemos en Sucre! #TejidosAndinos #ArtesaníaLocal #CulturaIndígena #Cauca",7,29
552,¡Agua para Popayán! Captamos lluvia. #AguaViva,4,30
553,Sistemas de agua en Silvia. ¡Únete! #AguaParaTodos,5,30
554,Taller de captación en Totoró. #AguaViva,6,30
555,Agua limpia en Cajibío. #Sostenibilidad,4,30
556,¡Gratis! Curso en Morales. #AguaViva,5,30
557,Captamos lluvia en Patía. #AguaSostenible,6,30
558,Agua para Piendamó. ¡Apoya! #AguaViva,5,30
559,"En Agua Viva, instalamos sistemas de captación de agua lluvia en Popayán. Damos acceso a agua limpia a comunidades rurales. ¡Súmate a nuestra misión! #AguaViva #Sostenibilidad #Cauca",7,30
560,¡Agua para Silvia! Agua Viva construye tanques de lluvia para familias sin acceso al agua. Apoya nuestro trabajo y cambia vidas. #AguaViva #AguaParaTodos,8,30
561,"En Totoró, Agua Viva capacita a comunidades en captación de agua lluvia. Nuestros sistemas son sostenibles y fáciles de usar. ¡Únete! #AguaViva #AguaSostenible",7,30
562,"Este fin de semana, taller de captación de agua en Morales. Agua Viva te enseña a recolectar lluvia. ¡Inscríbete ya! #AguaViva #SostenibilidadRural",9,30
563,"Agua Viva lleva agua limpia a las comunidades rurales del Cauca. En Popayán, instalamos sistemas de captación de agua lluvia que benefician a familias y escuelas. Nuestros talleres enseñan a mantener estos sistemas. ¡Únete a nuestra próxima jornada en Silvia y apoya el acceso al agua! #AguaViva #Sostenibilidad #Cauca",10,30
564,"En Totoró, Agua Viva instaló 20 tanques de captación de agua lluvia para familias sin acceso a agua potable. Ahora tienen agua para beber y cultivar. Capacitamos a la comunidad para usar estos sistemas. Mira las fotos en Instagram y ven a Cajibío. #AguaViva #AguaParaTodos #Comunidad",12,30
565,"El acceso al agua es un derecho. En Morales, Agua Viva construye sistemas de captación de agua lluvia que transforman vidas. Desde regar huertas hasta beber, nuestras soluciones son sostenibles. Apóyanos en Facebook y únete a nuestra próxima capacitación en Patía. #AguaViva #AguaSostenible",11,30
566,"En Piendamó, Agua Viva trabaja con comunidades para recolectar agua lluvia. Nuestros tanques ayudan a familias a tener agua limpia todo el año. También ofrecemos talleres gratuitos sobre sostenibilidad. Síguenos en Instagram y participa en Puracé. #AguaViva #SostenibilidadRural #Cauca",10,30
567,"El sábado pasado, Agua Viva instaló 15 sistemas de captación en Santana de Quilichao, beneficiando a 60 personas. Las familias ahora tienen agua para sus necesidades diarias. También realizamos un taller práctico. Mira los detalles en Facebook y apóyanos en Guapi. #AguaViva #AguaParaTodos",12,30
568,"El pasado fin de semana, Agua Viva cambió la vida de 50 familias en Santander de Quilichao al instalar 25 tanques de captación de agua lluvia. Ahora, estas familias tienen agua limpia para beber, cocinar y cultivar, sin depender de fuentes lejanas. También capacitamos a 30 personas en el mantenimiento de los sistemas, asegurando su durabilidad. Ver la alegría de los niños jugando con agua limpia fue inolvidable. En Agua Viva, creemos que el acceso al agua transforma comunidades. Gracias a nuestros voluntarios. Mira las fotos en Instagram y únete a nuestra próxima jornada en Balboa. #AguaViva #Sostenibilidad #Cauca #AguaParaTodos",14,30
569,"Agua Viva lleva tres años trabajando en el Cauca para llevar agua a zonas rurales. En municipios como Inzá, La Sierra y El Tambo, hemos instalado más de 200 sistemas de captación de agua lluvia, beneficiando a 1,000 personas. Nuestros talleres gratuitos enseñan a las comunidades a construir y mantener estos sistemas, promoviendo la autosuficiencia. Este trabajo reduce la escasez de agua y fomenta la sostenibilidad. Apóyanos compartiendo nuestro contenido en Facebook. ¡Próxima parada: Sucre! #AguaViva #AguaSostenible #Cauca #Comunidad",15,30
570,"En Agua Viva, cada gota cuenta. En nuestra reciente visita a Patía, instalamos 20 tanques de captación de agua lluvia para familias que caminaban horas por agua. Una madre nos contó que ahora sus hijos pueden estudiar sin preocuparse por buscar agua. También capacitamos a jóvenes en técnicas de recolección, empoderándolos para liderar en sus comunidades. Estas acciones crean un futuro más resiliente. Mira los testimonios en Instagram and apóyanos compartiendo nuestro trabajo. ¡Nos vemos en El Bordo! #AguaViva #SostenibilidadRural #AguaParaTodos #Cauca",16,30
571,¡Planta un árbol! Jornada de reforestación este sábado. #VerdeVivo #Cauca,6,31
572,Crece con nosotros! Taller de viveros este viernes en Popayán. #VerdeVivo,7,31
573,¡Por un Cauca verde! Evento de siembra este domingo. #VerdeVivo #CaucaVerde,5,31
574,Verde Vivo siembra futuro. Taller este sábado! #Reforestación #Cauca,6,31
575,¡Viveros para todos! Jornada este viernes en Cauca. #VerdeVivo #Sostenibilidad,7,31
576,Sembremos vida. Únete a nuestro evento este domingo! #VerdeVivo #Popayán,5,31
577,¡Bosques vivos! Taller de reforestación este sábado. #VerdeVivo #Cauca,6,31
578,"Verde Vivo impulsa viveros comunitarios en Cauca. Este sábado, únete a nuestro taller en Popayán y aprende a cultivar árboles para reforestación. ¡Sembremos juntos! Visita verdevivo.com #VerdeVivo #CaucaVerde #Reforestación #Sostenibilidad",10,31
579,¿Quieres un Cauca más verde? En Verde Vivo te enseñamos a crear viveros. Ven a nuestro evento este viernes y contribuye a la reforestación. ¡Inscríbete! #VerdeVivo #Sostenibilidad #Cauca,9,31
580,"Nuestros talleres en Cauca promueven la reforestación. Este domingo, participa y aprende a cuidar árboles en viveros comunitarios. ¡Por un futuro verde! Visita verdevivo.com #VerdeVivo #CaucaVerde #Reforestación",10,31
581,"Verde Vivo siembra vida en la región. Este sábado, ven a nuestro taller y descubre cómo los viveros ayudan a reforestar. ¡Cupo limitado! #VerdeVivo #Cauca #Sostenibilidad",9,31
582,"En Verde Vivo, trabajamos por un Cauca más verde. Este mes, 40 voluntarios en Popayán crearon un vivero comunitario con 200 plántulas para reforestación. Estos árboles cuidan nuestra biodiversidad. Únete a nuestro próximo taller este sábado y siembra con nosotros. ¡Visita verdevivo.com! #VerdeVivo #CaucaVerde #Reforestación #Sostenibilidad",13,31
583,"Verde Vivo fomenta la reforestación en Cauca. Desde 2024, hemos cultivado 1,000 árboles en viveros comunitarios, desde Popayán hasta Silvia, con 120 voluntarios. Nuestros talleres enseñan sostenibilidad. Ven a nuestro evento este domingo. #VerdeVivo #Sostenibilidad #Cauca #Reforestación",14,31
584,"El pasado fin de semana, Verde Vivo organizó un taller en Popayán donde 30 voluntarios aprendieron a preparar plántulas para reforestación. Estas acciones protegen el medio ambiente. Únete a nuestro próximo evento el viernes en Cauca. #VerdeVivo #CaucaVerde #Reforestación",13,31
585,"Verde Vivo une a comunidades por la naturaleza. En nuestro último taller, 25 personas de Cauca crearon un vivero que producirá 150 árboles. Este sábado, te invitamos a nuestro evento en Popayán para seguir sembrando. ¡Ven y participa! #VerdeVivo #Cauca #Sostenibilidad",14,31
586,"Con Verde Vivo, cada plántula es esperanza. Nuestros viveros comunitarios en Cauca han reunido a más de 100 voluntarios este año, desde Popayán hasta Totoró, cultivando árboles para reforestar. Únete a nuestro evento este domingo. #VerdeVivo #CaucaVerde #Reforestación",13,31
587,"Verde Vivo celebró el Día del Árbol en Popayán con un evento que reunió a 80 personas, incluyendo familias y estudiantes. Durante el día, plantamos 200 plántulas y capacitamos a 50 voluntarios en la creación de viveros comunitarios para reforestación. Desde 2024, hemos cultivado 1,500 árboles en Cauca, desde Popayán hasta Santander de Quilichao, protegiendo la biodiversidad. Gracias al apoyo de la comunidad, seguimos creciendo. Únete a nuestro próximo taller el sábado 15 de noviembre y ayuda a reforestar. ¡Reserva en verdevivo.com! Sigue nuestro Instagram y Facebook para más detalles. #VerdeVivo #CaucaVerde #Reforestación #Sostenibilidad",19,31
588,"En Verde Vivo, nuestro compromiso es reforestar Cauca con viveros comunitarios. En 2025, hemos reunido a 150 voluntarios en la región, desde Popayán hasta Cajibío, cultivando 1,200 plántulas. El pasado domingo, 40 personas participaron en un taller donde aprendieron técnicas de viveros. También compartimos un video en Instagram sobre nuestro impacto. Invitamos a todos a nuestro evento del 20 de febrero, donde seguiremos sembrando vida. ¡Cupo limitado! #VerdeVivo #CaucaVerde #Reforestación #Sostenibilidad",18,31
589,"Verde Vivo sigue transformando Cauca con reforestación. En nuestro último evento, el 10 de marzo, 60 voluntarios de Popayán, Silvia y Piendamó crearon un vivero con 300 plántulas para restaurar bosques. Estas acciones cuidan el medio ambiente y unen comunidades. Desde que empezamos, hemos involucrado a más de 250 personas. Agradecemos a todos por su apoyo. Únete a nuestro próximo taller el 15 de abril y siembra con nosotros. Sigue nuestro Instagram y Facebook para más información. #VerdeVivo #Cauca #Reforestación #Sostenibilidad",19,31
590,¡Cuentos para soñar! Taller de narración este sábado en Popayán. #Cuentacuentos,3,32
591,Historias para niños! Evento este viernes. #Cuentacuentos #Cauca,4,32
592,¡Vive la magia! Cuentacuentos este domingo en Popayán. #Cuentacuentos,3,32
593,Cuentacuentos lleva historias a niños. Taller este sábado! #Narración,4,32
594,¡Cuentos en Popayán! Taller para niños este viernes. #Cuentacuentos,3,32
595,Imagina con nosotros. Evento este domingo! #Cuentacuentos #Cauca,4,32
596,¡Historias que vuelan! Taller este sábado. #Cuentacuentos #Popayán,3,32
597,"Cuentacuentos lleva la magia de las historias a niños de Popayán. Este sábado, únete a nuestro taller y comparte cuentos con los más pequeños. ¡Inspira su imaginación! Sigue nuestro TikTok. #Cuentacuentos #Cauca #Narración",5,32
598,¿Amas los cuentos? En Cuentacuentos narramos historias para niños. Ven a nuestro evento este viernes en Popayán y vive la magia de la narración oral. ¡Inscríbete! #Cuentacuentos #CaucaVerde,6,32
599,"Nuestros talleres en Popayán despiertan la imaginación de los niños. Este domingo, participa y comparte cuentos en nuestra sesión de narración. ¡Vive la magia! #Cuentacuentos #Narración",5,32
600,"Cuentacuentos conecta a niños con historias. Este sábado, ven a nuestro taller en Popayán y crea momentos mágicos. ¡Cupo limitado! #Cuentacuentos #Cauca #Niños",6,32
601,"En Cuentacuentos, llevamos historias a niños de Popayán. Este mes, 30 pequeños disfrutaron de nuestro taller, escuchando cuentos que despiertan su imaginación. Estas sesiones crean momentos únicos. Únete a nuestro próximo evento este sábado y narra con nosotros. ¡Sigue nuestro Instagram! #Cuentacuentos #Cauca #Narración #Niños",7,32
602,"Cuentacuentos fomenta la narración oral en Popayán. Desde 2024, hemos compartido historias con 100 niños, creando espacios de creatividad. Nuestros talleres son pura magia. Ven a nuestro evento este domingo. #Cuentacuentos #CaucaVerde #Narración",8,32
603,"El pasado fin de semana, Cuentacuentos organizó un taller en Popayán donde 20 niños escucharon y crearon sus propias historias. Estas actividades inspiran creatividad. Únete a nuestro próximo evento el viernes. #Cuentacuentos #Popayán #Narración",7,32
604,"Cuentacuentos une a la comunidad a través de historias. En nuestro último taller, 15 familias de Popayán compartieron cuentos con niños. Este sábado, te invitamos a nuestro evento para seguir narrando. ¡Ven y participa! #Cuentacuentos #Cauca #Niños",8,32
605,"Con Cuentacuentos, cada historia es una aventura. Nuestros talleres en Popayán han reunido a más de 60 niños este año, inspirando su imaginación con narraciones orales. Únete a nuestro evento este domingo. #Cuentacuentos #CaucaVerde #Narración",7,32
606,"Cuentacuentos celebró el Día del Niño en Popayán con un evento que reunió a 50 personas, incluyendo familias y pequeños. Durante el día, narramos cuentos tradicionales y los niños crearon sus propias historias, llenando el espacio de risas. Desde 2024, hemos llevado narración oral a 150 niños en Popayán, fomentando creatividad. Gracias al apoyo de la comunidad, seguimos creciendo. Únete a nuestro próximo taller el sábado 15 de noviembre y comparte la magia de los cuentos. ¡Sigue nuestro TikTok para más detalles! Juntos, inspiramos a los más pequeños. #Cuentacuentos #Cauca #Narración #Niños",9,32
607,"En Cuentacuentos, nuestro compromiso es llevar historias a los niños de Popayán. En 2025, hemos narrado cuentos a 120 pequeños en talleres llenos de magia. El pasado domingo, 30 niños participaron en un evento donde compartimos relatos caucanos. También lanzamos un video en TikTok con cuentos cortos. Invitamos a todos a nuestro taller del 20 de febrero, donde seguiremos inspirando. ¡Cupo limitado! #Cuentacuentos #CaucaVerde #Narración #Popayán",10,32
608,"Cuentacuentos sigue creciendo en Popayán. En nuestro último evento, el 10 de marzo, 40 niños participaron en un taller de narración oral, creando historias que reflejan su mundo. Estos espacios fortalecen la imaginación y la comunidad. Desde que empezamos, hemos llegado a más de 200 pequeños. Agradecemos a todos por su apoyo. Únete a nuestro próximo taller el 15 de abril y vive la magia. Sigue nuestro Instagram y TikTok para más información. #Cuentacuentos #Cauca #Narración #Niños",9,32
609,¡Apoya lo local! Compra artesanías este sábado en Popayán. #TiendaSolidaria,4,33
610,Productos únicos! Visita nuestra tienda este viernes. #TiendaSolidaria #Cauca,5,33
611,¡Artesanías locales! Feria este domingo en Popayán. #TiendaSolidaria,4,33
612,Tienda Solidaria apoya artesanos. Visítanos este sábado! #Artesanías,5,33
613,¡Hecho a mano! Compra local este viernes en Cauca. #TiendaSolidaria,4,33
614,Artesanías con amor. Tienda abierta este domingo! #TiendaSolidaria,5,33
615,¡Compra solidario! Feria artesanal este sábado. #TiendaSolidaria #Popayán,4,33
616,"Tienda Solidaria promueve artesanías locales en Popayán. Este sábado, visita nuestra feria y descubre productos hechos a mano por artesanos caucanos. ¡Apoya lo local! Visita tiendasolidaria.com #TiendaSolidaria #Cauca #Artesanías",7,33
617,¿Buscas productos únicos? En Tienda Solidaria vendemos artesanías locales. Ven a nuestra tienda este viernes en Popayán y apoya a los artesanos. ¡Inscríbete! #TiendaSolidaria #CaucaVerde,8,33
618,"Nuestra feria en Popayán conecta a artesanos con la comunidad. Este domingo, descubre tejidos, cerámicas y más. ¡Compra local y solidario! Visita tiendasolidaria.com #TiendaSolidaria #Artesanías",7,33
619,"Tienda Solidaria apoya el comercio local. Este sábado, ven a nuestra tienda en Popayán y encuentra artesanías únicas. ¡Cupo limitado! #TiendaSolidaria #Cauca #Artesanías",8,33
620,"En Tienda Solidaria, apoyamos a artesanos de Popayán. Este mes, 20 creadores exhibieron sus tejidos y cerámicas en nuestra feria, conectando con la comunidad. Cada compra fortalece lo local. Visita nuestra próxima tienda este sábado y descubre productos únicos. ¡Sigue nuestro Instagram! #TiendaSolidaria #Cauca #Artesanías #Popayán",10,33
621,"Tienda Solidaria promueve el comercio local en Popayán. Desde 2024, hemos ayudado a 50 artesanos a vender sus productos, desde mochilas hasta joyería. Nuestras ferias son espacios de unión. Ven a nuestra tienda este domingo. #TiendaSolidaria #CaucaVerde #Artesanías #ComercioLocal",11,33
622,"El pasado fin de semana, Tienda Solidaria organizó una feria en Popayán donde 15 artesanos vendieron sus creaciones. Estas actividades apoyan la economía local. Únete a nuestra próxima tienda el viernes y compra productos hechos a mano. #TiendaSolidaria #Popayán #Artesanías",10,33
623,"Tienda Solidaria une a la comunidad con artesanos. En nuestra última feria, 10 creadores de Popayán compartieron sus productos con 50 visitantes. Este sábado, te invitamos a nuestra tienda para seguir apoyando lo local. ¡Ven y compra! #TiendaSolidaria #Cauca #Artesanías",11,33
624,"Con Tienda Solidaria, cada compra cuenta. Nuestras ferias en Popayán han apoyado a más de 40 artesanos este año, ofreciendo productos únicos. Únete a nuestra tienda este domingo y descubre la riqueza artesanal de Cauca. #TiendaSolidaria #CaucaVerde #Artesanías",10,33
625,"Tienda Solidaria celebró el Día del Artesano en Popayán con una feria que reunió a 60 personas, incluyendo artesanos y compradores. Durante el día, 25 creadores exhibieron tejidos, cerámicas y joyería, conectando con la comunidad. Desde 2024, hemos apoyado a 80 artesanos en Popayán, fortaleciendo la economía local. Gracias al apoyo de todos, seguimos creciendo. Visita nuestra próxima tienda el sábado 15 de noviembre y apoya lo local. ¡Reserva en tiendasolidaria.com! Sigue nuestro Instagram y Facebook para más detalles. Juntos, valoramos el talento caucano. #TiendaSolidaria #Cauca #Artesanías #Popayán",13,33
626,"En Tienda Solidaria, nuestro compromiso es promover el comercio local en Popayán. En 2025, hemos apoyado a 60 artesanos, ayudándolos a vender sus productos en ferias y tiendas. El pasado domingo, 30 creadores participaron en un evento donde compartieron sus creaciones con la comunidad. También lanzamos un catálogo digital en Instagram. Invitamos a todos a nuestra tienda del 20 de febrero, donde seguiremos apoyando lo local. ¡Cupo limitado! #TiendaSolidaria #CaucaVerde #Artesanías #ComercioLocal",14,33
627,"Tienda Solidaria sigue fortaleciendo la economía de Popayán. En nuestro último evento, el 10 de marzo, 40 artesanos exhibieron sus productos, desde tejidos hasta cerámicas, atrayendo a 70 visitantes. Estas ferias no solo impulsan las ventas, sino que unen a la comunidad. Desde que empezamos, hemos apoyado a más de 100 artesanos. Agradecemos a todos por su apoyo. Únete a nuestra próxima tienda el 15 de abril y compra local. Sigue nuestro Instagram y Facebook para más información. #TiendaSolidaria #Cauca #Artesanías #Popayán",13,33
628,¡Vive la naturaleza! Campamento este sábado en Cauca. #ExploraNaturaleza,6,34
