id_comentario,comentario,id_publicacion
3071,Me gustaría saber cómo lograron involucrar a la comunidad en estas acciones. La participación es clave.,567
3072,¿Hay planes para hacer algo similar en Guapi? Me encantaría que mi comunidad pueda beneficiarse.,567
3073,Sería genial que compartieran más detalles del proceso en Facebook para aquellos que no pudieron asistir.,567
3074,La captación de agua es una solución fresca para los problemas de acceso. ¡Gracias por esta iniciativa!,567
3075,Espero que continúen expandiendo su labor y que más familias tengan acceso a agua limpia.,567
3076,Es impresionante ver cómo Agua Viva está impactando a tantas familias en Santander de Quilichao. ¡Gran trabajo! 🙌,568
3077,Me encanta que también capaciten a personas en el mantenimiento de los sistemas. Eso es clave para la sostenibilidad. 👏,568
3078,¿Cómo se seleccionan las comunidades que reciben estos tanques? Me gustaría saber más sobre el proceso.,568
3079,La alegría de los niños es lo más gratificante. ¿Hay planes para replicar este modelo en otras regiones? 😊,568
3080,Sería útil que compartieran más sobre los desafíos que enfrentaron durante la instalación. Eso podría ayudar a otros proyectos.,568
3081,Espero que sigan inspirando a más comunidades a unirse a esta causa. ¡El acceso al agua es fundamental! 💧,568
3082,"Gracias a los voluntarios por su dedicación. Sin ellos, estos cambios no serían posibles. 🙏",568
3083,Es asombroso ver el impacto que Agua Viva ha tenido en el Cauca en solo tres años. ¡Sigan así! 🙌,569
3084,Me parece fundamental que se enseñe a las comunidades a mantener los sistemas. Eso asegura su durabilidad. 👏,569
3085,¿Qué tipo de materiales se utilizan en la construcción de los sistemas? Me interesa saber más sobre la sostenibilidad.,569
3086,¿Hay algún plan para expandir estos talleres a más comunidades en el futuro? La autosuficiencia es clave.,569
3087,Es genial que estén trabajando en varios municipios. ¿Cómo se eligen las áreas que necesitan más ayuda?,569
3088,Espero que la próxima parada en Sucre sea igual de exitosa. ¡El acceso al agua es un derecho! 💧,569
3089,Gracias por su dedicación y esfuerzo. Es inspirador ver cómo están cambiando vidas en el Cauca. 🙏,569
3090,Es conmovedor escuchar cómo el acceso al agua ha cambiado la vida de las familias en Patía. ¡Gran trabajo! 🙌,570
3091,Me encanta que capaciten a jóvenes. Empoderar a la próxima generación es clave para el desarrollo comunitario. 👏,570
3092,¿Qué tipo de técnicas de recolección se enseñan en los talleres? Me gustaría saber más sobre eso.,570
3093,Es impresionante ver cómo estas acciones pueden liberar tiempo para que los niños se concentren en sus estudios. 😊,570
3094,¿Hay planes para seguir expandiendo este programa a otras áreas que también enfrentan problemas de acceso al agua?,570
3095,Espero que más comunidades se beneficien de estas iniciativas. El agua es esencial para el bienestar. 💧,570
3096,Gracias por su dedicación y esfuerzo. Es inspirador ver cómo están construyendo un futuro más resiliente. 🙏,570
3097,¡Qué buena iniciativa! Ahí estaré sembrando. 🌳 #VerdeVivo,571
3098,"Me encanta, pero no puedo ir. 😔 ¿Habrá más jornadas? #CaucaVerde",571
3099,"Parce, súper chimba esta idea. Voy con mi combo a plantar árboles. 🌱 #VerdeVivo #Cauca",571
3100,"Iniciativa bacana, pero falta más info sobre el lugar y hora. 🧐 ¿Dónde es? #CaucaVerde",571
3101,¡Qué orgullo! Estas jornadas son clave para el planeta. Llevaré amigos para sembrar y cuidar el Cauca. 🌍 #VerdeVivo #SembrarEsVida,571
3102,¡Qué bacano! Allá estaré aprendiendo. 🌱 #VerdeVivo,572
3103,"Interesante, pero ¿a qué hora es? 🕒 #CaucaVerde",572
3104,"Pésimo, siempre hacen esto lejos. 😣 #Popayán",572
3105,"Parce, súper chimba el taller, voy a ir, pero ojalá expliquen bien pa’ principiantes. 🌿 #VerdeVivo",572
3106,¿Alguien sabe si prestan herramientas? 🤔 #VerdeVivo,572
3107,¡Qué chimba! Voy a sembrar. 🌳 #VerdeVivo,573
3108,"Buena idea, pero ¿dónde es? 🧐 #CaucaVerde",573
3109,"No me convence, siempre es lo mismo. 😒 #Cauca",573
3110,"Parce, bacano el evento, pero ojalá den más detalles pa’ organizarnos mejor. 🌱 #VerdeVivo",573
3111,¡Me encanta esta iniciativa! Cuidar el planeta es tarea de todos. Iré con mi familia a sembrar y a aprender. ¡Por un Cauca más verde! 🌍 #VerdeVivo #CaucaVerde,573
3112,¿Alguien va desde Popayán? 🚗 #VerdeVivo,573
3113,¡Súper bacano! Ahí estaré. 🌱 #Reforestación,574
3114,"Interesante, ¿dónde es el taller? 🤔 #CaucaVerde",574
3115,"Otro taller más, qué pereza. 😑 #Cauca",574
3116,"Parce, me gusta la idea, pero expliquen más pa’ los que somos nuevos. 🌳 #Reforestación",574
3117,¡Qué chimba! Voy con todo. 🌱 #VerdeVivo,575
3118,"Siempre lo mismo, no innovan. 😒 #Cauca",575
3119,"Parce, bacano, pero ojalá den más info pa’ llegar fácil. 🌿 #VerdeVivo",575
3120,¡Increíble iniciativa! Estas jornadas nos enseñan a cuidar el planeta. Iré con mi familia para aprender y sembrar futuro. 🌍 #VerdeVivo #Sostenibilidad,575
3121,¿Alguien va desde Popayán? 🚗 #VerdeVivo,575
3122,¡Qué bacano! Ahí estaré sembrando. 🌳 #VerdeVivo,576
3123,"Interesante, pero ¿dónde es? 🧐 #Popayán",576
3124,"Siempre lo mismo, qué aburrido. 😑 #Cauca",576
3125,"Parce, me gusta, pero den más detalles pa’ organizarme. 🌱 #VerdeVivo",576
3126,¡Tremenda iniciativa! Sembrar vida es el camino para un futuro verde. Voy con mi familia a apoyar y aprender. 🌍 #VerdeVivo #Popayán,576
3127,¿Quién va desde el centro? 🚗 #VerdeVivo,576
3128,¡Súper chimba! Voy a aprender. 🌳 #VerdeVivo,577
3129,"Buena idea, pero ¿a qué hora? 🕒 #Cauca",577
3130,"Otro taller más, qué pereza. 😒 #CaucaVerde",577
3131,"Parce, bacano, pero ojalá expliquen bien pa’ novatos. 🌿 #VerdeVivo",577
3132,¡Qué iniciativa tan poderosa! Estos talleres son clave para salvar nuestros bosques. Llevaré amigos para aprender y reforestar juntos. 🌍 #VerdeVivo #CaucaVerde,577
3133,¿Alguien sabe el lugar exacto? 🤔 #VerdeVivo,577
3134,¡Qué chimba! Ahí estaré cultivando. 🌱 #VerdeVivo,578
3135,"Interesante, pero ¿dónde es exactamente? 🕒 #CaucaVerde",578
3136,"Parce, bacano, pero ojalá den más info pa’ llegar. 🌿 #Reforestación",578
3137,¡Increíble proyecto! Los viveros comunitarios son el futuro. Llevaré a mi familia para aprender a cultivar y apoyar la reforestación en Cauca. 🌍 #VerdeVivo #Sostenibilidad,578
3138,¿Quién más va desde Popayán? 🚗 #CaucaVerde,578
3139,¡Tremenda idea! Voy con todo. 🌳 #VerdeVivo,579
3140,"Suena bien, pero ¿dónde es? 🤔 #Sostenibilidad",579
3141,¡Qué iniciativa tan valiosa! Aprender a crear viveros es clave para un Cauca verde. Iré con amigos para contribuir a la reforestación. 🌍 #VerdeVivo #CaucaVerde,579
3142,¿Alguien sabe cómo inscribirse? 🚗 #Sostenibilidad,579
3143,¡Qué bacano! Ahí estaré aprendiendo. 🌱 #VerdeVivo,580
3144,"Interesante, pero ¿dónde es el taller? 🕒 #CaucaVerde",580
3145,"Parce, chimba, pero den más info pa’ llegar fácil. 🌿 #Reforestación",580
3146,¡Increíble esfuerzo! Estos talleres son esenciales para la reforestación. Llevaré a mi familia para aprender y cuidar nuestros bosques. 🌍 #VerdeVivo #CaucaVerde,580
3147,¿Quién va desde Popayán? 🚗 #VerdeVivo,580
3148,¡Súper chimba! Voy a inscribirme. 🌳 #VerdeVivo,581
3149,"Buena idea, pero ¿dónde es? 🤔 #Sostenibilidad",581
3150,"Otro taller más, qué aburrido. 😒 #Cauca",581
3151,"Parce, bacano, pero ojalá den detalles pa’l cupo. 🌱 #VerdeVivo",581
3152,¡Qué gran iniciativa! Los viveros son clave para reforestar. Iré con amigos para aprender y aportar a un Cauca más verde. 🌍 #VerdeVivo #CaucaVerde,581
3153,¿Cómo reservo mi cupo? 🚗 #Sostenibilidad,581
3154,¡Qué orgullo! Me apunto al taller. 🌱 #VerdeVivo,582
3155,"Pff, 200 plántulas no es nada. 😕 #Reforestación",582
3156,"¡Chévere, pero el sitio web no carga bien! Igual quiero ir a sembrar. 🌿 #VerdeVivo",582
3157,¡Inspirador! 40 voluntarios haciendo tanto por el planeta me motiva. Este sábado estaré ahí para aprender sobre viveros y ayudar a la biodiversidad del Cauca. 🌍 #CaucaVerde #Sostenibilidad,582
3158,¿Van a dar las plántulas gratis? 🤔 #VerdeVivo,582
3159,¡Qué chévere! Me uno el viernes. 🌱 #VerdeVivo,583
3160,"Buen plan, pero ¿en qué parte? 🗺️ #CaucaVerde",583
3161,"Pocos voluntarios, no es suficiente. 😕 #Reforestación",583
3162,"¡Qué buena vibra! Aunque me queda lejos, quiero participar. ¿Habrá más talleres pronto? 🌿 #VerdeVivo",583
3163,¡Esto es inspirador! 30 personas cuidando el planeta me motiva. Estaré el viernes aprendiendo a preparar plántulas para seguir protegiendo el Cauca. 🌍 #CaucaVerde #Sostenibilidad,583
3164,¿Dan certificado por participar? 📜 #VerdeVivo,583
3165,¡Qué bacano! Allá estaré sembrando. 🌳 #VerdeVivo,584
3166,"Suena bien, pero ¿dónde queda? 🗺️ #Cauca",584
3167,"¡Me encanta la idea! Solo que no sé mucho de viveros, ¿enseñan desde cero? Voy el sábado. 🌱 #VerdeVivo",584
3168,¡Qué proyecto tan poderoso! Unir comunidades para crear viveros es el camino. Este sábado estaré en Popayán para aprender y contribuir con más árboles. 🌍 #CaucaVerde #Sostenibilidad,584
3169,¿Alguien comparte ride desde Silvia? 🚗 #VerdeVivo,584
3170,¡Qué inspirador! Voy este domingo. 🌱 #VerdeVivo,585
3171,"Mucho ruido, pocos resultados. 😕 #Reforestación",585
3172,"¡Qué buena onda! Aunque soy nuevo en esto, quiero aprender a cultivar. ¿Es apto para principiantes? 🌿 #VerdeVivo",585
3173,¡Increíble impacto! 100 voluntarios sembrando esperanza me motiva. Estaré el domingo en el evento para ayudar a reforestar y cuidar el Cauca. 🌍 #CaucaVerde #Sostenibilidad,585
3174,¿Habrá comida en el evento? 🍎 #VerdeVivo,585
3175,¡Qué evento tan bacano! Voy el 15. 🌳 #VerdeVivo,586
3176,"Suena increíble, pero ¿dónde será? 🗺️ #CaucaVerde",586
3177,200 plántulas no es suficiente. 😕 #Reforestación,586
3178,"¡Chévere, pero la página de reserva está lenta! Igual quiero unirme al taller. 🌱 #Sostenibilidad",586
3179,¡Qué orgullo! 80 personas unidas por la naturaleza es inspirador. Me apunto al taller del 15 para aprender sobre viveros y seguir apoyando la reforestación en Cauca. 🌍 #VerdeVivo #CaucaVerde,586
3180,¿Alguien sabe si hay parqueadero? 🚗 #VerdeVivo,586
3181,"Genial, pero ¿en qué lugar es? 🗺️ #CaucaVerde",587
3182,"1,200 plántulas es muy poco. 😕 #Reforestación",587
3183,"¡Me encanta! Vi el video en Insta, pero ¿es fácil para novatos unirse al taller? Quiero ir. 🌿 #Sostenibilidad",587
3184,"¡Tremendo impacto! 150 voluntarios y 1,200 plántulas son un gran avance. Estaré el 20 de febrero aprendiendo y ayudando a reforestar el Cauca. 🌍 #VerdeVivo #CaucaVerde",587
3185,¿Dan materiales en el evento? 🛠️ #VerdeVivo,587
3186,¡Qué chimba! Me apunto al taller. 🌳 #VerdeVivo,588
3187,"Suena bacano, pero ¿dónde es? 🗺️ #Cauca",588
3188,300 plántulas no hacen diferencia. 😕 #Reforestación,588
3189,¡Qué buena iniciativa! Pero no vi la info en Instagram. ¿Es para principiantes? Quiero ir. 🌱 #Sostenibilidad,588
3190,¡Impresionante! 60 voluntarios creando viveros es un gran paso para el planeta. Estaré el 15 de abril para aprender y seguir apoyando la reforestación. 🌍 #VerdeVivo #CaucaVerde,588
3191,¿Habrá transporte desde Piendamó? 🚐 #VerdeVivo,588
3192,¡Qué chévere! Me apunto al taller. 📚 #Cuentacuentos,589
3193,"Suena lindo, pero ¿dónde es? 🗺️ #Popayán",589
3194,"Otro taller aburrido, qué flojera. 😕 #Cauca",589
3195,"¡Bacano! Me gusta, pero ojalá enseñen técnicas pa’ niños. Voy el sábado. 🎭 #Cuentacuentos",589
3196,¡Qué iniciativa tan mágica! Los cuentos unen corazones. Estaré este sábado aprendiendo narración para compartir historias con mi comunidad en Popayán. 🌟 #Cuentacuentos #Popayán,589
3197,¿Es gratis el taller? 💸 #Cuentacuentos,589
3198,¡Qué vacano! Voy con mis pequeños. 📖 #Cuentacuentos,590
3199,"Interesante, pero ¿en qué lugar? 🗺️ #Cauca",590
3200,"Puro cuento, no me interesa. 😒 #Popayán",590
3201,¡Qué buena pinta! Ojalá las historias sean cortas pa’ los niños. Nos vemos ahí. 🎤 #Cuentacuentos,590
3202,¡Me encanta esta idea! Llevaré a mis sobrinos para que disfruten historias y dejen volar su imaginación. Estos eventos fortalecen la creatividad en Cauca. 🌟 #Cuentacuentos #CaucaVerde,590
3203,¿A qué hora empieza? ⏰ #Cuentacuentos,590
3204,¡Qué bacano! Ahí estaré soñando. 📚 #Cuentacuentos,591
3205,"Suena chévere, pero ¿dónde es? 🗺️ #Popayán",591
3206,"Historias otra vez, qué aburrido. 😕 #Cauca",591
3207,¡Me encanta! Pero ¿es solo pa’ niños o también adultos? Quiero ir. 🎭 #Cuentacuentos,591
3208,¡Qué evento tan especial! Los cuentacuentos despiertan la imaginación. Llevaré a mi familia este domingo para disfrutar y aprender en Popayán. 🌟 #Cuentacuentos #Cauca,591
3209,¿Habrá sillas disponibles? 🪑 #Cuentacuentos,591
3210,¡Qué chévere! Voy con mis niños. 📖 #Narración,592
3211,"Otro evento infantil, qué flojera. 😒 #Popayán",592
3212,¡Vacano! Espero que enseñen a contar cuentos pa’ peques. Ahí estaré. 🎤 #Narración,592
3213,¡Qué iniciativa tan linda! Los talleres de cuentacuentos inspiran creatividad en los niños. Este sábado llevaré a mis primos para que vivan la magia. 🌟 #Narración #Cauca,592
3214,¿Es al aire libre? 🌳 #Narración,592
3215,¡Qué bacano! Llevaré a mis peques. 📚 #Cuentacuentos,593
3216,"Siempre lo mismo, qué aburrido. 😕 #Cauca",593
3217,"Suena lindo, pero ¿dónde es? 🗺️ #Popayán",593
3218,¡Chévere! Pero ¿las historias son pa’ todas las edades? Voy el viernes. 🎭 #Cuentacuentos,593
3219,¿Cuánto dura el taller? ⏰ #Cuentacuentos,593
3220,¡Qué vacano! Ahí estaré imaginando. 📖 #Cuentacuentos,594
3221,"Interesante, pero ¿en qué lugar? 🗺️ #Cauca",594
3222,¡Me encanta! Pero ¿es pa’ niños o también grandes? Nos vemos el domingo. 🎤 #Cuentacuentos,594
3223,¡Qué iniciativa tan hermosa! Los cuentacuentos despiertan la creatividad. Llevaré a mis sobrinos este domingo para que sueñen con historias. 🌟 #Cuentacuentos #Cauca,594
3224,¿Habrá algo pa’ comer? 🍎 #Cuentacuentos,594
3225,¡Qué chévere! Voy con mis niños. 📚 #Cuentacuentos,595
3226,"Suena bacano, pero ¿dónde es? 🗺️ #Popayán",595
3227,¡Qué taller tan inspirador! Las historias unen a las familias. Estaré este sábado con mis primos para aprender y disfrutar en Popayán. 🌟 #Cuentacuentos #Popayán,595
3228,"Más cuentos, qué aburrimiento. 😕 #Cauca",595
3229,¡Vacano! Pero ¿enseñan a narrar pa’ peques? Quiero ir el sábado. 🎭 #Cuentacuentos,595
3230,¿Es en la mañana? ⏰ #Cuentacuentos,595
3231,¡Qué bacano! Llevaré a mis peques. 📖 #Cuentacuentos,596
3232,"Suena lindo, pero ¿dónde será? 🗺️ #Cauca",596
3233,"Otro taller infantil, qué pereza. 😒 #Popayán",596
3234,¡Qué proyecto tan mágico! Inspirar a los niños con cuentos es maravilloso. Estaré este sábado con mi familia para compartir historias en Popayán. 🌟 #Cuentacuentos #Cauca,596
3235,¿Habrá espacio pa’ todos? 🪑 #Cuentacuentos,596
3236,¡Qué vacano! Me apunto al evento. 📚 #Cuentacuentos,597
3237,"Suena genial, pero ¿dónde es? 🗺️ #CaucaVerde",597
3238,"Siempre cuentos, qué aburrido. 😕 #Popayán",597
3239,¡Me encanta! Pero ¿cómo me inscribo pa’l viernes? Quiero narrar. 🎭 #Cuentacuentos,597
3240,¡Qué iniciativa tan hermosa! La narración oral despierta la imaginación de los niños. Llevaré a mis sobrinos este viernes para disfrutar en Popayán. 🌟 #Cuentacuentos #Cauca,597
3241,¿Es solo para niños? 🤔 #Cuentacuentos,597
3242,¡Qué chévere! Voy con mis peques. 📖 #Cuentacuentos,598
3243,"Buen plan, pero ¿dónde será? 🗺️ #Popayán",598
3244,"Otro evento de cuentos, qué flojera. 😒 #Cauca",598
3245,¡Bacano! Pero ¿enseñan a narrar desde cero? Me apunto al domingo. 🎤 #Narración,598
3246,¿Cuánto tiempo dura? ⏰ #Cuentacuentos,598
3247,¡Qué vacano! Llevaré a mis niños. 📚 #Cuentacuentos,599
3248,"Más cuentos, qué aburrimiento. 😕 #Popayán",599
3249,¡Chévere! Pero ¿cómo reservo el cupo? Quiero ir el sábado. 🎭 #Niños,599
3250,"Suena lindo, pero ¿dónde es? 🗺️ #Cauca",599
3251,¡Qué iniciativa tan mágica! Conectar a los niños con historias es maravilloso. Estaré este sábado con mis primos para crear momentos inolvidables. 🌟 #Cuentacuentos #Cauca,599
3252,¿Es al aire libre? 🌳 #Cuentacuentos,599
3253,¡Qué bacano! Voy este sábado. 📖 #Cuentacuentos,600
3254,Suena genial 🗺️ #Cauca,600
3255,"Solo cuentos, qué aburrido. 😒 #Popayán",600
3256,"¡Vacano! Vi el Instagram, pero ¿es pa’ principiantes? Me apunto. 🎤 #Narración",600
3257,¡Qué proyecto tan lindo! 30 niños soñando con cuentos me encanta. Llevaré a mis sobrinos este sábado para narrar y crear magia. 🌟 #Cuentacuentos #Niños,600
3258,¿Habrá sillas pa’ todos? 🪑 #Cuentacuentos,600
3259,¡Qué chévere! Me apunto al domingo. 📚 #Cuentacuentos,601
3260,Buen plan 🗺️ #CaucaVerde,601
3261,"Más talleres de cuentos, qué flojera. 😕 #Popayán",601
3262,¡Bacano! Pero ¿enseñan a narrar pa’ niños pequeños? Quiero ir. 🎭 #Narración,601
3263,¡Qué iniciativa tan hermosa! 100 niños disfrutando historias es pura magia. Estaré este domingo con mi familia para compartir cuentos y creatividad. 🌟 #Cuentacuentos #Cauca,601
3264,¿Dan materiales pa’ narrar? ✍️ #Cuentacuentos,601
3265,¡Qué vacano! Voy con mis peques. 📖 #Cuentacuentos,602
3266,"Suena chévere, pero ¿dónde será? 🗺️ #Popayán",602
3267,"Niños creando historias, qué lindo. Estaré el viernes pa’ narrar con ellos. 🌟 #Narración",602
3268,¿Es solo pa’ niños o también adultos? 🤔 #Cuentacuentos,602
3269,¡Qué bacano! Llevaré a mi familia. 📚 #Cuentacuentos,603
3270,"Suena lindo, ¿dónde es? 🗺️ #Cauca",603
3271,"Puro cuento, no me interesa. 😒 #Popayán",603
3272,¡Chévere! Pero ¿es pa’ todas las edades? Quiero narrar el sábado. 🎤 #Niños,603
3273,¡Qué iniciativa tan especial! Unir familias con cuentos es mágico. Estaré este sábado con mis hijos para compartir historias. 🌟 #Cuentacuentos #Cauca,603
3274,¡Qué vacano! Voy con mis pequeños. 📖 #Cuentacuentos,604
3275,"Otro taller de cuentos, qué aburrido. 😕 #Popayán",604
3276,¡Me encanta! Pero ¿enseñan técnicas pa’ narrar? Quiero ir el domingo. 🎭 #Narración,604
3277,¡Qué proyecto tan inspirador! 60 niños viviendo aventuras con cuentos es increíble. Llevaré a mi familia este domingo para narrar. 🌟 #Cuentacuentos #Cauca,604
3278,¿Habrá espacio pa’ todos? 🪑 #Cuentacuentos,604
3279,¿Es en la mañana o tarde? ⏰ #Cuentacuentos,605
3280,¡Qué evento tan bacano! 50 personas disfrutando cuentos es pura magia. Llevaré a mis sobrinos el 15 pa’ narrar. 🌟 #Narración #Niños,605
3281,"¡Vacano! Vi el TikTok, pero ¿es pa’ principiantes? Quiero unirme al taller. 🎤 #Cuentacuentos",605
3282,"Suena chévere, pero no veo el lugar en TikTok. ¿Dónde es? 🗺️ #Cauca",605
3283,¡Qué lindo! Niños creando historias me encanta. Estaré el sábado con mi familia pa’ compartir la magia. 🌈 #Cuentacuentos #Popayán,605
3284,¡Me encanta! Pero ¿cómo reservo cupo? Quiero ir el 20. 🎤 #Narración,606
3285,¡Qué proyecto tan bacano! 120 niños soñando con historias es increíble. Estaré el 20 de febrero con mis primos. 🌟 #Cuentacuentos #CaucaVerde,606
3286,"Suena vacano, pero ¿dónde es el taller? 🗺️ #Popayán",606
3287,"Puro show de cuentos, qué aburrido. 😕 #Popayán",606
3288,"¡Chévere! El video en TikTok está genial, pero ¿es pa’ novatos? Me apunto. 📖 #Cuentacuentos",606
3289,¡Vacano! Pero ¿dónde será el taller? 🗺️ #Cauca,607
3290,¡Qué lindo! 40 niños creando historias es pura magia. Llevaré a mis hijos el 15 de abril. 🌟 #Cuentacuentos #Niños,607
3291,"Otro evento de cuentos, qué pereza. 😒 #Popayán",607
3292,¡Qué proyecto tan chévere! 200 pequeños imaginando mundos nuevos me inspira. Estaré el 15 pa’ compartir cuentos. 📖 #Cuentacuentos #Cauca,607
3293,¿Dan materiales pa’l taller? ✍️ #Cuentacuentos,607
3294,¡Qué bacano! Ahí estaré comprando. 🛍️ #TiendaSolidaria,608
3295,"Suena chévere, pero ¿dónde es? 🗺️ #Popayán",608
3296,¡Me encanta! Pero ¿qué tipo de artesanías venden? Quiero ir. 🧵 #TiendaSolidaria,608
3297,¿Es en la mañana? ⏰ #Popayán,608
3298,¡Vacano! Iré a comprar cositas. 🛍️ #TiendaSolidaria,609
3299,¿Dónde queda la tienda? 🗺️ #Cauca,609
3300,"Siempre lo mismo, qué aburrido. 😒 #Popayán",609
3301,¡Chévere! Pero ¿venden cosas pa’ decorar? Quiero pasar el viernes. 🧵 #TiendaSolidaria,609
3302,¡Qué buena onda! Apoyar lo local es clave. Estaré el viernes buscando productos únicos pa’ mi casa. 🌟 #TiendaSolidaria #Cauca,609
3303,¡Qué chévere! Voy a la feria. 🛍️ #TiendaSolidaria,610
3304,"Suena bacano, pero ¿dónde es? 🗺️ #Popayán",610
3305,¡Me encanta! Pero ¿habrá comida también? Quiero ir el domingo. 🍴 #TiendaSolidaria,610
3306,¿Es al aire libre? 🌞 #Cauca,610
3307,¡Vacano! Apoyaré a los artesanos. 🧵 #Artesanías,611
3308,¿En qué parte es? 🗺️ #Popayán,611
3309,"Otra venta más, qué flojera. 😒 #Cauca",611
3310,¡Qué buena causa! Pero ¿venden joyería? Quiero ir el sábado. 💍 #TiendaSolidaria,611
3311,¡Tremenda iniciativa! Comprar local fortalece nuestra comunidad. Estaré este sábado buscando artesanías únicas. 🌟 #Artesanías #Popayán,611
3312,¡Qué belleza! Me encanta apoyar lo local. 💖 #CompraLocal,612
3313,¡Súper! Hecho a mano siempre tiene ese toque especial. ✨ #TiendaSolidaria,612
3314,"Interesante propuesta, me gustaría saber más sobre los productos.",612
3315,"Me gusta la idea, pero el horario no me favorece. 😕 #TiendaSolidaria",612
3316,¿Habrá descuentos? 🤔 #CompraLocal,612
3317,¡Qué buena iniciativa! Siempre es un placer apoyar lo local. 💖 #CompraLocal,613
3318,"Me encanta lo hecho a mano, tiene un encanto especial. ¡Voy a ir! 🎨",613
3319,"Interesante, pero no sé si podré asistir. ¿A qué hora empieza?",613
3320,"Me gusta la idea, pero espero que los precios sean accesibles. 🤔 #TiendaSolidaria",613
3321,¡Qué lindo! Las artesanías siempre tienen un toque especial. ❤️ #TiendaSolidaria,614
3322,Me encanta apoyar a los artesanos locales. ¡Voy a pasar! 🎉,614
3323,"Las artesanías son lo mejor, siempre llenas de amor y dedicación. 🥰",614
3324,"Suena interesante, pero no sé si tendré tiempo este domingo.",614
3325,"Me gustaría ir, pero espero que haya variedad de productos. 🤔 #TiendaSolidaria",614
3326,¡Qué buena noticia! Siempre es un placer apoyar lo local. 💖 #TiendaSolidaria,615
3327,"Me encanta la feria artesanal, siempre encuentro cosas únicas. 🎨",615
3328,"¿A qué hora empieza? Me gustaría ir, pero tengo dudas. 🤔",615
3329,Espero que haya buena variedad de productos. ¡Nos vemos! 👋 #Popayán,615
3330,¡Qué gran iniciativa! Siempre es bueno apoyar a nuestros artesanos. 💚 #TiendaSolidaria,616
3331,¿Habrá descuentos en la feria? Me gustaría saber más. 🤔,616
3332,"Espero que haya variedad de productos, me encanta la artesanía local. 🥰 #Cauca",616
3333,¡Qué chévere! Apoyar lo local es lo mejor. #Artesanías,616
3334,¡Me encanta la idea! Siempre busco productos únicos y hechos a mano. 💖 #TiendaSolidaria,617
3335,¿A qué hora empieza el evento? Me gustaría asistir. 🤔,617
3336,Apoyar a los artesanos locales es fundamental. ¡Voy a ir! 🎉,617
3337,Espero que haya buena variedad de artesanías. ¡Nos vemos! 👋 #CaucaVerde,617
3338,¡Qué bacano! Me encanta apoyar a los artesanos de la región. 💚 #CompraLocal,618
3339,"Interesante evento, espero que la feria tenga variedad para todos los gustos. 🤔 #TiendaSolidaria",618
3340,Muy buena iniciativa para fortalecer la economía local. 👏 #Artesanías,618
3341,Me gustaría saber si habrá música en vivo o actividades para niños. 🎶👧 #Popayán,618
3342,¿La entrada es gratuita? Quiero ir con toda la familia. 😊,618
3343,¡Qué gran oportunidad! Siempre busco artesanías únicas. 💖 #TiendaSolidaria,619
3344,¿Es necesario inscribirse para asistir? Me gustaría saber más. 🤔,619
3345,Apoyar el comercio local es fundamental. ¡Nos vemos el sábado! 🎉,619
3346,Espero que haya buenas ofertas en la tienda. 🛍️ #Cauca,619
3347,"Me encanta la idea, pero ¿habrá suficientes productos para todos? 😊",619
3348,¡Increíble! Me encanta ver a tantos artesanos locales en acción. 💚 #TiendaSolidaria,620
3349,Es genial que apoyen a los creadores de nuestra comunidad. ¡Voy a visitar la tienda! 🎉,620
3350,¿Habrá algún evento especial este sábado? Me gustaría saber más. 🤔,620
3351,"Cada compra cuenta, ¡apoyemos lo local! 🥰 #Cauca",620
3352,"Me encanta la cerámica, espero encontrar algo único. 😊 #Popayán",620
3353,¡Qué gran labor! Es maravilloso ver cómo apoyan a los artesanos locales. 💖 #TiendaSolidaria,621
3354,"Me encanta saber que hay tantas opciones, desde mochilas hasta joyería. ¡Voy a ir! 🎉",621
3355,¿Habrá alguna actividad especial en la feria este domingo? 🤔,621
3356,Es importante apoyar el comercio local. ¡Nos vemos en la tienda! 👋 #CaucaVerde,621
3357,Espero encontrar algo especial para regalar. 😊 #Artesanías,621
3358,¡Qué emocionante! Me alegra saber que apoyan a tantos artesanos. 💚 #TiendaSolidaria,622
3359,"Fue una gran feria, espero que la próxima sea igual de exitosa. 🎉",622
3360,Es genial ver cómo se apoya la economía local. ¡Nos vemos el viernes! 👋 #Popayán,622
3361,"Me encanta comprar productos hechos a mano, ¡no puedo esperar! 😊 #Artesanías",622
3362,¡Qué gran iniciativa! Me encanta ver a la comunidad unida por el arte. 🎉 #TiendaSolidaria,623
3363,Espero que haya variedad de productos este sábado. ¡No puedo esperar! 😊,623
3364,Es genial que apoyen a los artesanos de Popayán. ¡Voy a ir! 💚,623
3365,¿Habrá actividades para los niños en la tienda? Me gustaría llevar a mis hijos. 🤔,623
3366,"Cada compra cuenta, ¡apoyemos lo local! 🥰 #Cauca",623
3367,¡Increíble! Me encanta saber que apoyan a tantos artesanos. 💖 #TiendaSolidaria,624
3368,¿Habrá alguna demostración de los artesanos en la tienda este domingo? 🤔,624
3369,Cada compra realmente hace la diferencia. ¡Voy a ir! 😊 #CaucaVerde,624
3370,Espero encontrar algo especial para llevar a casa. 🛍️ #Artesanías,624
3371,¡Qué gran celebración! Me encanta ver cómo apoyan a los artesanos locales. 🎉 #TiendaSolidaria,625
3372,"Fue un evento increíble, espero que haya más como este en el futuro. 💚",625
3373,¿Habrá algún taller o actividad especial en la próxima tienda? 🤔,625
