id_comentario,comentario,id_publicacion
4611,¿Qué horarios tiene? ⏰ #Cauca,865
4612,¡re melo! Voy a llevara la cucha a tejer en Totoró. 🧶 #MujeresTejedoras,866
4613,¿Dónde es el taller? 🗺️ #ArtesaníaFemenina,866
4614,"Otro taller de tejido, qué flojera. 😒 #Totoró",866
4615,¡Chévere! Pero ¿es pa’ novatas? Quiero unirme. 🧵 #MujeresTejedoras,866
4616,¡Tremendo! Fomentar autonomía con tejido es puro poder. Llevaré a mis amigas pa’ compartir en Totoró. 🌟 #ArtesaníaFemenina #Cauca,866
4617,¿Qué materiales dan? 🤔 #Cauca,866
4618,¡Qué bacano! Me apunto pa’ Morales. 🧶 #MujeresTejedoras,867
4619,¿Cómo me inscribo al taller? 🤔 #MujeresFuertes,867
4620,"Pura lana y agujas, qué pereza. 😒 #Morales",867
4621,¡Chévere! Pero ¿dan lanas? Quiero aprender. 🧵 #MujeresTejedoras,867
4622,¿En qué parte de Morales es? 🗺️ #Cauca,867
4623,¡Me encanta! Voy a tejer y empoderarme. 🧶 #MujeresTejedoras,867
4624,¡Tremendo proyecto! Voy a Silvia pa’ tejer y empoderarme. 🧶 #MujeresTejedoras,868
4625,¿Cómo me inscribo pa’l taller? 🤔 #Empoderamiento,868
4626,"Otro taller de tejido, qué flojera. 😒 #Silvia",868
4627,¡Increíble! Tejidos que dan autoestima y autonomía son pura magia. Llevaré a mis amigas pa’ crear redes en Silvia. 🌟 #MujeresTejedoras #CaucaVerde,868
4628,¿Dónde es en Silvia? 🗺️ #Empoderamiento,868
4629,¡Me encanta! Estaré tejiendo pa’ fortalecer la comunidad. 🧶 #MujeresTejedoras,868
4630,"¡Qué bacano! Vi las fotos, voy a Cajibío. 🧶 #MujeresTejedoras",869
4631,¿En qué lugar es el taller? 🗺️ #TejidosConAmor,869
4632,¡Chévere! Pero ¿enseñan accesorios fáciles? Quiero ir. 🧵 #MujeresTejedoras,869
4633,¡Tremendo impacto! 25 mujeres generando ingresos con tejido es inspirador. Llevaré a mi hermana pa’ aprender en Cajibío. 🌟 #TejidosConAmor #Cauca,869
4634,¿Qué accesorios tejen? 🤔 #Cauca,869
4635,¡Qué vacano! Voy a Patía a tejer. 🧶 #MujeresTejedoras,870
4636,¿Dónde es la actividad? 🗺️ #MujeresFuertes,870
4637,¡Chévere! Pero ¿es pa’ novatas? Quiero crear piezas únicas. 🧵 #Cauca,870
4638,¡Me encanta! Estaré tejiendo pa’ ganar confianza. 🧶 #Cauca,870
4639,¡Tremendo! Voy a Puracé pa’ tejer con las parce. 🧶 #MujeresTejedoras,871
4640,¡Vacano! Pero ¿dan materiales? Quiero unirme. 🧵 #Cauca,871
4641,¡Me encanta! Estaré tejiendo pa’ soñar en grande. 🧶 #Cauca,871
4642,¡Qué chévere! Voy a Guapi a tejer. 🧶 #MujeresTejedoras,872
4643,"Otro taller de tejido, qué flojera. 😒 #Guapi",872
4644,¿Dónde es el evento? 🗺️ #EmpoderamientoFemenino,872
4645,"¡Vacano! Vi el Face, pero ¿es pa’ principiantes? Quiero unirme. 🧵 #Cauca",872
4646,¡Tremendo! 30 mujeres tejiendo y apoyándose es pura fuerza. Estaré en Guapi pa’ crear y compartir. 🌟 #MujeresTejedoras #Cauca,872
4647,¿Qué piezas tejen? 🤔 #EmpoderamientoFemenino,872
4648,¡Tremendo! 40 mujeres tejiendo cultura es pura fuerza. Voy a Balboa pa’ unirme. 🧶 #MujeresTejedoras,873
4649,¿Dónde es en Balboa? 🗺️ #EmpoderamientoFemenino,873
4650,"Puro taller repetido, qué pereza. 😒 #SantanderDeQuilichao",873
4651,"¡Vacano! Vi el video, pero ¿es pa’ principiantes? Quiero tejer bolsos. 🧵 #Artesanía",873
4652,¿Qué accesorios hacen? 🤔 #Cauca,873
4653,¡Me encanta! Estaré tejiendo pa’ apoyar a las mujeres caucanas. 🧶 #EmpoderamientoFemenino,873
4654,¡Increíble! 200 mujeres empoderadas es un golazo. Voy a Sucre pa’ tejer. 🧶 #MujeresTejedoras,874
4655,¿Cómo comparto en Face? 🤔 #TejidosConAmor,874
4656,¡Vacano! Pero ¿es pa’ todes? Quiero aprender técnicas tradicionales. 🧵 #MujeresFuertes,874
4657,¡Qué proyecto tan poderoso! Tejidos que dan autonomía y unen comunidades son vida. Llevaré a mi familia pa’ apoyar en Sucre. 🌟 #MujeresTejedoras #CaucaVerde,874
4658,¿En qué lugar es en Sucre? 🗺️ #Cauca,874
4659,¡Me encanta! Estaré tejiendo pa’ preservar nuestra cultura. 🧶 #TejidosConAmor,874
4660,¡Qué chévere! Voy a El Bordo pa’ tejer. 🧶 #MujeresTejedoras,875
4661,"¡Vacano! Vi las fotos, pero ¿qué tejen? Quiero unirme. 🧵 #Empoderamiento",875
4662,¡Tremendo! 35 mujeres tejiendo historias y lazos es pura magia. Llevaré a mis amigues pa’ comprar y apoyar en El Bordo. 🌟 #MujeresTejedoras #Cauca,875
4663,¿Qué horarios tiene el taller? ⏰ #Cauca,875
4664,¡Me encanta! Estaré pa’ apoyar el talento caucano. 🧶 #ArtesaníaFemenina,875
4665,¡Qué vacano! Voy a apoyar la cultura indígena. 🌿 #RaícesInclusivas,876
4666,¿Dónde es en Popayán? 🗺️ #Cauca,876
4667,¡Chévere! Pero ¿qué actividades hay? Quiero unirme. 🎶 #RaícesInclusivas,876
4668,¡Tremendo! Celebrar las raíces indígenas es clave pa’ todes. Estaré pa’ aprender y compartir. 🌟 #RaícesInclusivas #Cauca,876
4669,¿Qué comunidades participan? 🤔 #Cauca,876
4670,¡Qué chévere! Voy a bailar en Silvia. 💃 #CulturaViva,877
4671,"Otro evento igual, qué pereza. 😒 #Silvia",877
4672,¡Vacano! Pero ¿qué danzas enseñan? Quiero unirme. 🎶 #CulturaViva,877
4673,¿En qué lugar es? 🗺️ #Cauca,877
4674,¡Tremendo! Las danzas indígenas son pura vida. Estaré pa’ celebrar la cultura. 🌟 #CulturaViva #Cauca,877
4675,¡Increíble! Voy a Totoró pa’l taller. 🌿 #RaícesInclusivas,878
4676,¿Qué actividades hay? 🤔 #Cauca,878
4677,"Puro taller repetido, qué flojera. 😒 #Totoró",878
4678,¡Qué bacano! Los talleres culturales unen a la comunidad. Llevaré a mis amigues pa’ compartir en Totoró. 🌟 #RaícesInclusivas #CaucaVerde,878
4679,¡Me encanta! Estaré pa’ conocer nuestras raíces. 🌟 #RaícesInclusivas,878
4680,¡Vacano! Quiero escuchar historias de Cajibío. 📖 #DiversidadIndígena,879
4681,¿Dónde es el evento? 🗺️ #Cauca,879
4682,"Siempre lo mismo, qué aburrido. 😒 #Cajibío",879
4683,¡Chévere! Pero ¿qué historias cuentan? Quiero ir. 🌿 #DiversidadIndígena,879
4684,¡Tremendo! Las historias indígenas son un tesoro. Estaré pa’ aprender y valorar. 🌟 #DiversidadIndígena #Cauca,879
4685,"¡Qué bacano! Gratis en Morales, voy. 🌿 #RaícesInclusivas",880
4686,¿En qué lugar es? 🗺️ #Cauca,880
4687,"Otro evento igual, qué flojera. 😒 #Morales",880
4688,¡Vacano! Pero ¿qué actividades hay? Quiero unirme. 🎶 #RaícesInclusivas,880
4689,¡Tremendo! Celebrar la cultura gratis es pa’ todes. Llevaré a mis amigues pa’ disfrutar. 🌟 #RaícesInclusivas #Cauca,880
4690,¿Qué horarios tiene? ⏰ #Cauca,880
4691,¡Chévere! Voy a conocer tradiciones en Patía. 🌿 #CulturaInclusiva,881
4692,¿Dónde es el evento? 🗺️ #Cauca,881
4693,"Pura repetición, qué aburrido. 😒 #Patía",881
4694,¡Vacano! Pero ¿qué tradiciones muestran? Quiero ir. 🎶 #CulturaInclusiva,881
4695,"¡Qué vacano! Música indígena en Piendamó, voy. 🎶 #RaícesInclusivas",882
4696,¿En qué parte es? 🗺️ #Cauca,882
4697,"Siempre lo mismo, qué flojera. 😒 #Piendamó",882
4698,¡Chévere! Pero ¿qué instrumentos tocan? Quiero unirme. 🌿 #RaícesInclusivas,882
4699,¡Increíble! La música indígena es pura raíz. Estaré pa’ vibrar con la cultura. 🌟 #RaícesInclusivas #Cauca,882
4700,¡Tremendo! Voy a Popayán pa’ conocer danzas. 🎶 #RaícesInclusivas,883
4701,¿Qué relatos cuentan? 🤔 #CulturaViva,883
4702,"Otro evento cultural, qué flojera. 😒 #Cauca",883
4703,¡Vacano! Pero ¿es pa’ todes? Quiero unirme. 🌿 #RaícesInclusivas,883
4704,¡Qué proyecto tan bacano! Unir comunidades con cultura indígena es vida. Llevaré a mis amigues pa’ aprender. 🌟 #CulturaViva #Cauca,883
4705,¿Dónde es en Popayán? 🗺️ #Cauca,883
4706,¡Me encanta! Estaré pa’ celebrar las raíces. 🥁 #RaícesInclusivas,883
4707,¡Chévere! Voy a Silvia pa’l taller. 🌿 #RaícesInclusivas,884
4708,¿En qué lugar es? 🗺️ #Diversidad,884
4709,"Pura cultura repetida, qué pereza. 😒 #Silvia",884
4710,¡Increíble! Preservar tradiciones con inclusión es clave. Llevaré a mi familia pa’ aprender en Silvia. 🌟 #RaícesInclusivas #CaucaVerde,884
4711,¿Qué horarios tiene? ⏰ #Diversidad,884
4712,¡Qué vacano! Voy a Totoró pa’ conocer historias. 🌿 #RaícesInclusivas,885
4713,"Siempre eventos culturales, qué flojera. 😒 #Totoró",885
4714,¡Chévere! Pero ¿qué historias cuentan? Quiero unirme. 🎶 #Cauca,885
4715,¿Cómo apoyo el evento? 🤔 #CulturaIndígena,885
4716,¡Tremendo! Compartir la cultura indígena une a todes. Llevaré a mis amigues pa’ aprender y respetar. 🌟 #RaícesInclusivas #CaucaVerde,885
4717,¿Dónde es en Totoró? 🗺️ #CulturaIndígena,885
4718,¡Increíble! Estaré en Morales pa’ la música. 🎶 #RaícesInclusivas,886
4719,¿En qué lugar es el evento? 🗺️ #CulturaInclusiva,886
4720,¡Vacano! Pero ¿qué tradiciones muestran? Quiero ir. 🌿 #Cauca,886
4721,¡Qué plan tan bacano! Música y cultura indígena son vida. Llevaré a mi familia pa’ disfrutar en Morales. 🌟 #RaícesInclusivas #Cauca,886
4722,¿Qué horarios tiene? ⏰ #CulturaInclusiva,886
4723,"Otro evento igual, qué pereza. 😒 #Morales",886
4724,¡Me encanta! Voy a vibrar con las tradiciones. 🥁 #RaícesInclusivas,886
4725,¡Qué hermoso trabajo! Es fundamental preservar la cultura indígena y celebrar su herencia. 🌿🎶,887
4726,¿Cuándo será la próxima actividad en Silvia? Me encantaría participar y aprender más sobre la cultura indígena. 🗓️,887
4727,Felicidades por organizar talleres de danza y música. ¡Es una gran manera de mantener vivas las tradiciones! 💃🎤,887
4728,¿Habrá oportunidades para que los participantes compartan sus propias historias en los talleres? 📖,887
4729,¡Increíble! La inclusión y el respeto por la diversidad son esenciales para nuestra sociedad. 🙌,887
4730,¡Qué gran iniciativa! La narración indígena es una forma hermosa de preservar la identidad cultural. 🌟,888
4731,¿Cuándo será el próximo taller en Cajibío? Estoy interesado en asistir y aprender más sobre los mitos y cantos. 🗓️,888
4732,Felicidades por reunir a las comunidades y fortalecer su identidad. ¡Sigan así! 🙌,888
4733,¿Habrá fotos o videos del taller en Instagram? Me gustaría ver cómo fue la experiencia. 📸,888
4734,Es maravilloso ver cómo se unen generaciones a través de la cultura. ¡Bravo! 🎉,888
4735,¡Qué gran iniciativa! La cultura indígena es realmente un tesoro que debemos preservar. 🌟,889
4736,¿Cuándo será la próxima jornada en Patía? Me encantaría asistir y aprender más sobre las danzas y artesanías. 🗓️,889
4737,Felicidades por fomentar la inclusión y el orgullo cultural. ¡Sigan así! 🙌,889
4738,¿Habrá oportunidades para que los asistentes participen en las danzas? 💃,889
4739,Es maravilloso ver cómo se celebra la diversidad cultural. ¡Bravo! 🎉,889
4740,¿Cuándo será el próximo evento en Piendamó? Estoy interesado en participar. 🗓️,890
4741,Felicidades por crear espacios de diálogo y respeto entre culturas. ¡Es muy necesario! 🙌,890
4742,¿Habrá fotos o videos de los eventos en Instagram? Me gustaría ver cómo se celebra la diversidad. 📸,890
4743,¡Qué hermoso festival! La conexión con la cultura indígena es fundamental. 🌿🎉,891
4744,¿Cuándo será el próximo evento en Guapi? Me encantaría participar y disfrutar de las danzas. 🗓️,891
4745,Felicidades por fortalecer la inclusión a través de la cultura. ¡Sigan así! 🙌,891
4746,¿Habrá fotos o videos del festival en Facebook? Me gustaría ver cómo fue la experiencia. 📸,891
4747,Es maravilloso ver a la comunidad unida celebrando su herencia cultural. ¡Bravo! 🎶,891
4748,¡Increíble! La participación de todas las edades muestra la vitalidad de la cultura indígena. 🌟,892
4749,¿Cuándo será la próxima actividad en Balboa? Estoy interesado en unirme a la celebración. 🗓️,892
4750,Felicidades por organizar un evento tan inclusivo y lleno de vida. ¡Sigan así! 🙌,892
4751,¿Habrá videos del festival en Instagram? Me encantaría ver cómo fue la experiencia. 📸,892
4752,Es maravilloso ver cómo la cultura indígena une a la comunidad. ¡Bravo por su trabajo! 🎶,892
4753,¡Qué gran labor! Dos años de trabajo con comunidades indígenas es un logro impresionante. 🙌,893
4754,¿Cuándo será el próximo evento en Sucre? Me gustaría participar y aprender más sobre la herencia indígena. 🗓️,893
4755,Es fundamental promover el diálogo intercultural. ¡Sigan con su excelente trabajo! 🌍,893
4756,Cada actividad es una oportunidad valiosa para aprender y respetar. ¡Bravo! 🌟,893
4757,mu chimbita! La música y los relatos sobre la naturaleza son tan importantes. 🎶🌿,894
4758,¿Cuándo será el próximo evento en El Bordo? Estoy interesado en participar. 🗓️,894
4759,Felicidades parcerps por fortalecer la identidad cultural a través de estas iniciativas. ¡Sigan así! 🙌,894
4760,Es maravilloso ver a los jóvenes aprendiendo sobre sus tradiciones. ¡Bravo! 🌟,894
4761,¿Habrá fotos del taller en Instagram? Me encantaría ver cómo fue la experiencia. 📸,894
4762,¡Qué importante cuidar nuestro planeta! 🌎 #SemillasDeCambio,895
4763,¿Dónde se realizará el evento en Popayán? Me encantaría participar. 🗺️,895
4764,Las pequeñas acciones hacen grandes cambios. ¡Vamos con toda! 💪,895
4765,El taller ambiental en Silvia suena genial. ¿A qué hora es? 🌿,896
4766,Me encanta que fomenten la equidad y el cuidado del medio ambiente. 🙌,896
4767,¿Habrá actividades para niños en el taller? Quiero llevar a mis hijos. 😊,896
4768,¡Únete y haz la diferencia! 💚 #EquidadVerde,896
4769,Reciclar es un acto de amor por nuestro planeta. ¡Actúa ya! ♻️ #SemillasDeCambio,897
4770,¿Dónde puedo llevar mis residuos para reciclar en Totoró? 🗑️,897
4771,Me gusta que se promuevan estas acciones en la comunidad. ¡Felicidades! 🎉,897
4772,¡Qué importante la educación verde en Cajibío! 🌱 #Sostenibilidad,898
4773,¿Dónde será la educación verde en Cajibío? Quiero asistir. 🗺️,898
4774,La sostenibilidad es clave para nuestro futuro. ¡Apoyemos! 🌍,898
4775,¡Genial! Las charlas gratuitas son una gran oportunidad para aprender. 📚 #SemillasDeCambio,899
4776,¿A qué hora es la charla en Morales? Me gustaría ir. ⏰,899
4777,Las charlas para cuidar el planeta son vitales. ¡Gracias por promoverlas! 🌿,899
4778,Espero que haya muchas personas interesadas en la charla. 😊,899
4779,Proteger Patía es fundamental para conservar nuestro medio ambiente. 🌳 #MedioAmbiente,900
4780,¿Qué acciones se están tomando para proteger Patía? Me interesa mucho. 🤔,900
4781,Me encanta que se promueva el cuidado del medio ambiente en nuestra región. 🙌,900
4782,¡Qué importante es la equidad y la ecología! Juntos podemos lograr un cambio. 💚 #SemillasDeCambio,901
4783,¿Dónde será la actividad en Piendamó? Me gustaría participar. 🗺️,901
4784,La equidad ambiental es fundamental para el bienestar de todos. ¡Apoyemos! 🌍,901
4785,Estoy muy interesado en conocer más sobre este proyecto. 😊,901
4786,¡Felicitaciones por promover estos valores en la región! 🙌,901
4787,¡Qué gran labor la de educar en sostenibilidad con equidad! 💚 #SemillasDeEsperanza,902
4788,¿Dónde se realizan los talleres en Popayán?,902
4789,¡Pilas pues! Averiguando cómo sumarme. 😉 #PorUnPlanetaMejor,902
4790,¿Los talleres tienen algún costo?,902
4791,Me interesa mucho el tema de la equidad en la sostenibilidad. 🌱 #EquidadAmbiental,902
4792,¿Hay talleres para niños también?,902
4793,¡Qué bonito proyecto! Felicidades. 👏 #CaucaVerde,902
4794,¡Qué buena iniciativa ofrecer talleres gratuitos en Silvia! 🤩 #CuidemosLaTierra,903
4795,Me encanta que la educación ambiental sea para todos. ¡Excelente! 👍 #SostenibilidadParaTodos,903
4796,¿Dónde se llevarán a cabo los talleres en Silvia?,903
4797,¡Pilas pues! Estaré atento para participar. 😉 #JuntosPorElCambio,903
4798,¿Hay algún requisito para inscribirse?,903
4799,Me parece fundamental crear conciencia desde ahora. 🌱 #EducaciónAmbientalGratuita,903
4800,¿Cuál es la duración de los talleres?,903
4801,¡Qué gran labor la que realizan! 🙌 #SemillasDeCambioSilvia,903
4802,¡Qué importante enseñar a reciclar con equidad! 💚 #TotoróSostenible,904
4803,Me interesa mucho inscribirme en los talleres. ¿Cómo puedo hacerlo?,904
4804,El cuidado del medio ambiente es responsabilidad de todos. ¡Excelente iniciativa! 👍 #ReciclajeConEquidad,904
4805,¿Dónde se llevarán a cabo los talleres en Totoró?,904
4806,Me parece fundamental el enfoque en la equidad. 🌱 #MedioAmbienteParaTodos,904
4807,¡Qué buena oportunidad para aprender en Morales! 🤩 #EducaciónAmbientalParaTodos,905
4808,Me encanta que promuevan la equidad y el cuidado del planeta. ¡Excelente! 👍 #MoralesVerde,905
4809,¿Cuál es la dirección del taller en Morales?,905
4810,¡Pilas pues! Estaré atento para participar este fin de semana. 😉 #CuidadoDelPlaneta,905
4811,¿Cuál es el horario del taller?,905
4812,Me parece muy importante esta educación. 🌱 #SemillasDeCambioMorales,905
4813,¡Qué gran iniciativa para la comunidad de Piendamó! 💚 #SostenibilidadComunitaria,906
4814,Me interesa mucho participar en estos talleres. ¿Dónde se realizarán?,906
4815,La educación ambiental es clave para un futuro mejor. ¡Excelente! 👍 #PiendamóVerde,906
4816,¡Pilas pues! Estaré atento para inscribirme. 😉 #CuidadoDelMedioAmbiente,906
4817,¿Hay talleres para adultos mayores?,906
4818,Me parece fundamental el enfoque en la comunidad. 🌱 #SemillasDeCambioPiendamó,906
4819,¡Qué inspirador ver cómo capacitan a la comunidad de Totoró! 💚 #EducaciónAmbientalComunitaria,907
4820,Me encanta que promuevan la equidad y el cuidado del agua. ¡Excelente labor! 👍 #TotoróSostenible,907
4821,Ya estoy buscando el video en TikTok para ver más. ¡Gracias por compartir!,907
4822,Me interesa mucho el taller en Cajibío. ¿Cuándo será?,907
4823,"Fortalecer las comunidades y proteger el planeta, ¡qué gran objetivo! 🌎 #SostenibilidadParaTodos",907
4824,¿El taller en Cajibío tendrá un enfoque similar en reciclaje y agua?,907
4825,¡Pilas pues! Averiguando cómo participar en Cajibío. 😉 #SemillasDeCambioCajibío,907
4826,¡Qué gran labor la de celebrar el Día de la Tierra educando! 💚 #SemillasDeConciencia,908
4827,Me encanta que unan a familias y estudiantes en esta importante causa. ¡Excelente iniciativa! 👍 #EducaciónAmbientalParaTodos,908
4828,Ya estoy buscando el video del evento en Instagram. ¡Gracias por compartir!,908
4829,Me parece fundamental crear conciencia desde temprana edad. 🌱 #CuidemosNuestroPlaneta,908
4830,¿Habrá más eventos como este en el futuro?,908
4831,¡Felicitaciones por el impacto positivo en la comunidad! 👏 #SemillasDeCambioPopayán,908
4832,¡Qué gran labor la de empoderar a las mujeres con este conocimiento! 💚 #MujeresEnAcción,909
4833,Me encanta que promuevan la agricultura sostenible y el comercio justo. ¡Excelente iniciativa! 👍 #SemillasDeCambioParaTodos,909
4834,Me interesa mucho el tema de la soberanía alimentaria. ¿Dónde se realizará el taller en Cajibío?,909
4835,Es fundamental apoyar a las mujeres en la agricultura. 🌱 #EquidadEnElCampo,909
4836,¿El taller en Cajibío tendrá un enfoque práctico?,909
4837,¿Hay algún costo para participar en el taller?,909
4838,¡Qué inspirador reunir a las comunidades para aprender sobre sostenibilidad! 💚 #ComunidadSostenible,910
4839,Me encanta que los talleres sean gratuitos e inclusivos. ¡Excelente forma de empoderar a todos! 👍 #EducaciónEcológicaParaTodos,910
4840,Ya estoy buscando su TikTok para ver más sobre su trabajo. ¡Gracias por compartir!,910
4841,Me parece fundamental que cada participante se sienta un agente de cambio. 🌱 #EmpoderamientoAmbiental,910
4842,¿Dónde se realizan los talleres en Piendamó?,910
4843,¿Hay talleres para diferentes edades?,910
4844,¡Qué gran labor la que realizan! 👏 #SemillasDeCambioPiendamó,910
4845,¡Qué hermoso taller de reforestación en Santana de Quilichao! 💚 #ReforestandoElCauca,911
4846,Me encanta que incluyan el enfoque de equidad ambiental. ¡Excelente iniciativa! 👍 #UnCaucaVerdeParaTodos,911
4847,Ya estoy buscando los detalles en Instagram. ¡Qué gran labor! 🌱 #SantanaSiembraVida,911
4848,Me parece fundamental fomentar un Cauca más verde e inclusivo. 🌎 #EquidadAmbiental,911
4849,¡Pilas pues! Averiguando cómo apoyarles desde Guapi. 😉 #SemillasDeCambioGuapi,911
4850,¿Habrá más talleres de reforestación en otras partes del Cauca?,911
4851,¿Cómo puedo ser voluntario en sus actividades?,911
4852,¡Qué inspirador ver la unión de la comunidad en Santander de Quilichao! 💚 #ComunidadUnidaPorElPlaneta,912
4853,"Me encanta que incluyan a todas las edades y comunidades, con un enfoque en la equidad. ¡Excelente ejemplo! 👍 #EducaciónAmbientalInclusiva",912
4854,¡100 árboles plantados y un plan comunitario! Qué gran logro. Ya voy a buscar el video en TikTok. 🌱 #SantanderSiembraFuturo,912
4855,Es fundamental que la educación ambiental transforme vidas y empodere a todos. 🌎 #SostenibilidadConEquidad,912
4856,¡Pilas pues! Averiguando cómo unirme a la próxima actividad en Balboa. 😉 #SemillasDeCambioBalboa,912
4857,¿Cuál será la próxima actividad en Balboa y cuándo se realizará?,912
4858,¿Cómo puedo apoyar su trabajo desde mi comunidad?,912
4859,¡Qué gran labor la de promover la educación ambiental en tantos municipios del Cauca! 💚 #SembrandoConocimiento,913
4860,Me encanta que capaciten a tantas personas en prácticas sostenibles con un enfoque en la equidad. ¡Excelente! 👍 #EducaciónAmbientalParaTodos,913
4861,¡Más de 400 personas capacitadas! Qué impacto tan positivo. Ya voy a compartir su contenido en Instagram. 🌱 #CaucaSostenible,913
4862,¡Próxima parada Sucre! Estaré atento a sus actividades por allá. 😉 #SemillasDeCambioSucre,913
4863,¿Tienen algún calendario de los próximos talleres en otros municipios?,913
4864,¿Cómo puedo colaborar con su proyecto?,913
4865,¡Qué inspirador ver el trabajo realizado en Patía con líderes indígenas y mujeres rurales! 💚 #ComunidadResiliente,914
4866,Bacano que enseñen sobre el impacto del cambio climático y cómo combatirlo con prácticas sostenibles. ¡Excelente! 👍 #AcciónClimáticaConEquidad,914
4867,¡Un taller de reciclaje y un mural ecológico! Qué actividades tan creativas. Ya voy a buscar los testimonios en TikTok. 🌱 #PatíaSostenible,914
4868,¡Nos vemos en El Bordo! Estaré atento a sus próximas actividades. 😉 #SemillasDeCambioElBordo,914
4869,¿Qué tipo de prácticas sostenibles enseñaron en el taller?,914
4870,¿Cómo puedo compartir su trabajo para apoyarles?,914
4871,¡Qué buena idea! Los niños necesitan espacios para jugar. 😊 #DiversiónInfantil,915
4872,¿Dónde serán los juegos en Popayán?,915
4873,Me encanta esta iniciativa para los más pequeños. ❤️ #NiñosFelices,915
4874,¿Para qué edades son los juegos?,915
4875,¡Qué lindo un taller de arte para los niños de Silvia! 🎨 #CreatividadInfantil,916
4876,¿Dónde se realizará el taller?,916
4877,Me encanta que promuevan la alegría de los niños. 😄 #AbrazosDeColores,916
4878,¿Hay cupo limitado?,916
4879,¡Qué divertido un día de juegos para los niños de Totoró! 🎉 #TotoróJuega,917
4880,¿Dónde será el encuentro?,917
4881,Me encanta ver sonrisas de niños. 😊 #InfanciaFeliz,917
4882,¿A qué hora empieza?,917
4883,¡Qué bonito plan para Cajibío! 🎨 Me encanta la idea. #CreatividadInfantil,918
4884,¿Dónde será la actividad de pintura?,918
4885,¡Qué viva la infancia y el arte! 😄 #NiñosArtistas,918
4886,¿Hay que llevar algún material?,918
4887,Me parece una actividad muy linda para los niños. ❤️ #AbrazosDeColores,918
4888,¿A qué hora empieza la pintada?,918
4889,¡Excelente iniciativa! 👍 #InfanciaCreativa,918
4890,¡Qué genial! Fiesta gratis para los niños de Morales. 🎉 #DiversiónGratuita,919
4891,¿Dónde será la fiesta?,919
4892,Me encanta que sea gratis para todos. ❤️ #AlegríaInfantil,919
4893,¿A qué hora empieza la fiesta?,919
4894,¡Qué buena iniciativa! Los niños lo disfrutarán mucho. 😊 #MoralesCelebra,919
4895,¡Qué importante llevar alegría a los niños de Patía! 😊 #SonrisasParaPatía,920
4896,¿Qué actividad se realizará?,920
4897,Me encanta que se acuerden de los niños vulnerables. ❤️ #InfanciaProtegida,920
4898,¿Cómo se puede colaborar?,920
4899,¡Qué buena iniciativa! 👍 #PatíaConLosNiños,920
4900,¡Qué divertido! Juegos creativos para los niños de Piendamó. 🎉 #ImaginaciónInfantil,921
4901,¿Dónde se realizarán los juegos?,921
4902,Me encanta fomentar la creatividad desde pequeños. ❤️ #NiñosCreativos,921
4903,¿Para qué edades son los juegos?,921
4904,¡Excelente iniciativa! 😊 #PiendamóJuega,921
4905,¡Qué hermosa labor la de llevar alegría a los niños de Popayán! ❤️ #AbrazosQueTransforman,922
4906,Me encanta que se acuerden de los niños vulnerables y les brinden esperanza. 😊 #InfanciaFelizEnCauca,922
4907,¿Cómo puedo sumarme a esta linda iniciativa?,922
4908,El arte y el juego son fundamentales para el desarrollo de los niños. ¡Excelente! 👍 #NiñosConEsperanza,922
4909,Qué bonito proyecto. ¡Felicitaciones! 👏 #PopayánConLosNiños,922
4910,¿Qué tipo de actividades realizan?,922
4911,¡Qué vacano! Apoyar a los peques con pintura es lo máximo. 🎨 #AbrazosDeColores,923
4912,¿Dónde es en Silvia? 🗺️ #InfanciaViva,923
4913,"Otro taller pa’ niños, qué flojera. 😒 #Cauca",923
4914,¡Chévere! Pero ¿dan materiales? Quiero llevar a mis sobris. 🖌️ #AbrazosDeColores,923
4915,¡Increíble! Talleres pa’ niños vulnerables son pura alegría. Llevaré a mi familia pa’ apoyar. 🌟 #InfanciaViva #Cauca,923
4916,¿Qué edades pueden ir? 🤔 #Cauca,923
4917,¡Qué bacano! Voy a Totoró pa’ jugar con los peques. 🎉 #AbrazosDeColores,924
4918,¿En qué lugar es? 🗺️ #NiñosVulnerables,924
4919,"Pura diversión repetida, qué flojera. 😒 #Totoró",924
4920,¡Vacano! Pero ¿qué juegos hacen? Quiero unirme. 🧸 #Cauca,924
4921,¡Tremendo! Llevar inclusión y risas a los niños es puro amor. Llevaré a mis amigues pa’ apoyar. 🌟 #AbrazosDeColores #Cauca,924
4922,¿Qué horarios tiene? ⏰ #NiñosVulnerables,924
4923,¡Chévere! Estaré en Morales pa’ la diversión. 🎈 #AbrazosDeColores,925
4924,¿Dónde es el evento? 🗺️ #AlegríaInfantil,925
4925,"Siempre juegos pa’ niños, qué aburrido. 😒 #Cauca",925
4926,¡Vacano! Pero ¿es pa’ todes los peques? Quiero llevar a mis sobris. 🧸 #AbrazosDeColores,925
4927,¡Increíble! Dar alegría a los niños es lo mejor. Llevaré a mi familia pa’ compartir. 🌟 #AlegríaInfantil #Cauca,925
4928,¡Tremendo! Voy a Silvia pa’ llevar alegría a los peques. 🎨 #AbrazosDeColores,926
4929,¿En qué lugar es la jornada? 🗺️ #NiñosFelices,926
4930,"Otro taller pa’ niños, qué flojera. 😒 #Cauca",926
4931,¡Vacano! Pero ¿qué actividades hacen? Quiero unirme. 🧸 #Cauca,926
